t,e_line,u_L,u_R,v,omega
70.7100,-0.000003,0.650006,0.649994,0.422500,-0.000056
70.7200,-0.000003,0.650005,0.649995,0.422500,-0.000054
70.7300,-0.000003,0.650005,0.649995,0.422500,-0.000052
70.7400,-0.000003,0.650005,0.649995,0.422500,-0.000050
70.7500,-0.000003,0.650005,0.649995,0.422500,-0.000047
70.7600,-0.000003,0.650005,0.649995,0.422500,-0.000045
70.7700,-0.000002,0.650004,0.649996,0.422500,-0.000043
70.7800,-0.000002,0.650004,0.649996,0.422500,-0.000040
70.7900,-0.000002,0.650004,0.649996,0.422500,-0.000038
70.8000,-0.000002,0.650003,0.649997,0.422500,-0.000035
70.8100,-0.000002,0.650003,0.649997,0.422500,-0.000032
70.8200,-0.000002,0.650003,0.649997,0.422500,-0.000030
70.8300,-0.000002,0.650003,0.649997,0.422500,-0.000027
70.8400,-0.000002,0.650002,0.649998,0.422500,-0.000024
70.8500,-0.000001,0.650002,0.649998,0.422500,-0.000021
70.8600,-0.000001,0.650002,0.649998,0.422500,-0.000018
70.8700,-0.000001,0.650002,0.649998,0.422500,-0.000015
70.8800,-0.000001,0.650001,0.649999,0.422500,-0.000013
70.8900,-0.000001,0.650001,0.649999,0.422500,-0.000010
70.9000,-0.000001,0.650001,0.649999,0.422500,-0.000007
70.9100,-0.000001,0.650000,0.650000,0.422500,-0.000004
70.9200,-0.000000,0.650000,0.650000,0.422500,-0.000001
70.9300,-0.000000,0.650000,0.650000,0.422500,0.000002
70.9400,-0.000000,0.650000,0.650000,0.422500,0.000005
70.9500,-0.000000,0.649999,0.650001,0.422500,0.000008
70.9600,0.000000,0.649999,0.650001,0.422500,0.000010
70.9700,0.000000,0.649999,0.650001,0.422500,0.000013
70.9800,0.000000,0.649998,0.650002,0.422500,0.000016
70.9900,0.000001,0.649998,0.650002,0.422500,0.000019
71.0000,0.000001,0.649998,0.650002,0.422500,0.000021
71.0100,0.000001,0.649998,0.650002,0.422500,0.000024
71.0200,0.000001,0.649997,0.650003,0.422500,0.000026
71.0300,0.000001,0.649997,0.650003,0.422500,0.000029
71.0400,0.000001,0.649997,0.650003,0.422500,0.000031
71.0500,0.000001,0.649997,0.650003,0.422500,0.000033
71.0600,0.000001,0.649996,0.650004,0.422500,0.000036
71.0700,0.000002,0.649996,0.650004,0.422500,0.000038
71.0800,0.000002,0.649996,0.650004,0.422500,0.000040
71.0900,0.000002,0.649996,0.650004,0.422500,0.000042
71.1000,0.000002,0.649996,0.650004,0.422500,0.000044
71.1100,0.000002,0.649995,0.650005,0.422500,0.000045
71.1200,0.000002,0.649995,0.650005,0.422500,0.000047
71.1300,0.000002,0.649995,0.650005,0.422500,0.000049
71.1400,0.000002,0.649995,0.650005,0.422500,0.000050
71.1500,0.000002,0.649995,0.650005,0.422500,0.000051
71.1600,0.000002,0.649995,0.650005,0.422500,0.000053
71.1700,0.000003,0.649995,0.650005,0.422500,0.000054
71.1800,0.000003,0.649995,0.650005,0.422500,0.000055
71.1900,0.000003,0.649994,0.650006,0.422500,0.000056
71.2000,0.000003,0.649994,0.650006,0.422500,0.000056
71.2100,0.000003,0.649994,0.650006,0.422500,0.000057
71.2200,0.000003,0.649994,0.650006,0.422500,0.000058
71.2300,0.000003,0.649994,0.650006,0.422500,0.000058
71.2400,0.000003,0.649994,0.650006,0.422500,0.000058
71.2500,0.000003,0.649994,0.650006,0.422500,0.000059
71.2600,0.000003,0.649994,0.650006,0.422500,0.000059
71.2700,0.000003,0.649994,0.650006,0.422500,0.000059
71.2800,0.000003,0.649994,0.650006,0.422500,0.000058
71.2900,0.000003,0.649994,0.650006,0.422500,0.000058
71.3000,0.000003,0.649994,0.650006,0.422500,0.000058
71.3100,0.000003,0.649994,0.650006,0.422500,0.000057
71.3200,0.000003,0.649994,0.650006,0.422500,0.000057
71.3300,0.000003,0.649994,0.650006,0.422500,0.000056
71.3400,0.000003,0.649995,0.650005,0.422500,0.000055
71.3500,0.000003,0.649995,0.650005,0.422500,0.000054
71.3600,0.000003,0.649995,0.650005,0.422500,0.000053
71.3700,0.000003,0.649995,0.650005,0.422500,0.000052
71.3800,0.000003,0.649995,0.650005,0.422500,0.000050
71.3900,0.000003,0.649995,0.650005,0.422500,0.000049
71.4000,0.000003,0.649995,0.650005,0.422500,0.000048
71.4100,0.000003,0.649995,0.650005,0.422500,0.000046
71.4200,0.000003,0.649996,0.650004,0.422500,0.000045
71.4300,0.000003,0.649996,0.650004,0.422500,0.000043
71.4400,0.000002,0.649996,0.650004,0.422500,0.000041
71.4500,0.000002,0.649996,0.650004,0.422500,0.000039
71.4600,0.000002,0.649996,0.650004,0.422500,0.000037
71.4700,0.000002,0.649996,0.650004,0.422500,0.000035
71.4800,0.000002,0.649997,0.650003,0.422500,0.000033
71.4900,0.000002,0.649997,0.650003,0.422500,0.000031
71.5000,0.000002,0.649997,0.650003,0.422500,0.000029
71.5100,0.000002,0.649997,0.650003,0.422500,0.000027
71.5200,0.000002,0.649998,0.650002,0.422500,0.000025
71.5300,0.000002,0.649998,0.650002,0.422500,0.000022
71.5400,0.000002,0.649998,0.650002,0.422500,0.000020
71.5500,0.000001,0.649998,0.650002,0.422500,0.000018
71.5600,0.000001,0.649998,0.650002,0.422500,0.000015
71.5700,0.000001,0.649999,0.650001,0.422500,0.000013
71.5800,0.000001,0.649999,0.650001,0.422500,0.000011
71.5900,0.000001,0.649999,0.650001,0.422500,0.000008
71.6000,0.000001,0.649999,0.650001,0.422500,0.000006
71.6100,0.000001,0.650000,0.650000,0.422500,0.000004
71.6200,0.000001,0.650000,0.650000,0.422500,0.000001
71.6300,0.000000,0.650000,0.650000,0.422500,-0.000001
71.6400,0.000000,0.650000,0.650000,0.422500,-0.000004
71.6500,0.000000,0.650001,0.649999,0.422500,-0.000006
71.6600,0.000000,0.650001,0.649999,0.422500,-0.000008
71.6700,0.000000,0.650001,0.649999,0.422500,-0.000011
71.6800,-0.000000,0.650001,0.649999,0.422500,-0.000013
71.6900,-0.000000,0.650001,0.649999,0.422500,-0.000015
71.7000,-0.000000,0.650002,0.649998,0.422500,-0.000017
71.7100,-0.000000,0.650002,0.649998,0.422500,-0.000019
71.7200,-0.000001,0.650002,0.649998,0.422500,-0.000021
71.7300,-0.000001,0.650002,0.649998,0.422500,-0.000023
71.7400,-0.000001,0.650003,0.649997,0.422500,-0.000025
71.7500,-0.000001,0.650003,0.649997,0.422500,-0.000027
71.7600,-0.000001,0.650003,0.649997,0.422500,-0.000029
71.7700,-0.000001,0.650003,0.649997,0.422500,-0.000031
71.7800,-0.000001,0.650003,0.649997,0.422500,-0.000033
71.7900,-0.000001,0.650003,0.649997,0.422500,-0.000034
71.8000,-0.000001,0.650004,0.649996,0.422500,-0.000036
71.8100,-0.000001,0.650004,0.649996,0.422500,-0.000037
71.8200,-0.000002,0.650004,0.649996,0.422500,-0.000039
71.8300,-0.000002,0.650004,0.649996,0.422500,-0.000040
71.8400,-0.000002,0.650004,0.649996,0.422500,-0.000041
71.8500,-0.000002,0.650004,0.649996,0.422500,-0.000042
71.8600,-0.000002,0.650004,0.649996,0.422500,-0.000043
71.8700,-0.000002,0.650004,0.649996,0.422500,-0.000044
71.8800,-0.000002,0.650004,0.649996,0.422500,-0.000045
71.8900,-0.000002,0.650005,0.649995,0.422500,-0.000046
71.9000,-0.000002,0.650005,0.649995,0.422500,-0.000046
71.9100,-0.000002,0.650005,0.649995,0.422500,-0.000047
71.9200,-0.000002,0.650005,0.649995,0.422500,-0.000047
71.9300,-0.000002,0.650005,0.649995,0.422500,-0.000048
71.9400,-0.000002,0.650005,0.649995,0.422500,-0.000048
71.9500,-0.000002,0.650005,0.649995,0.422500,-0.000048
71.9600,-0.000002,0.650005,0.649995,0.422500,-0.000048
71.9700,-0.000002,0.650005,0.649995,0.422500,-0.000048
71.9800,-0.000002,0.650005,0.649995,0.422500,-0.000048
71.9900,-0.000002,0.650005,0.649995,0.422500,-0.000048
72.0000,-0.000002,0.650005,0.649995,0.422500,-0.000047
72.0100,-0.000002,0.650005,0.649995,0.422500,-0.000047
72.0200,-0.000002,0.650005,0.649995,0.422500,-0.000047
72.0300,-0.000002,0.650005,0.649995,0.422500,-0.000046
72.0400,-0.000002,0.650005,0.649995,0.422500,-0.000045
72.0500,-0.000002,0.650004,0.649996,0.422500,-0.000045
72.0600,-0.000002,0.650004,0.649996,0.422500,-0.000044
72.0700,-0.000002,0.650004,0.649996,0.422500,-0.000043
72.0800,-0.000002,0.650004,0.649996,0.422500,-0.000042
72.0900,-0.000002,0.650004,0.649996,0.422500,-0.000041
72.1000,-0.000002,0.650004,0.649996,0.422500,-0.000039
72.1100,-0.000002,0.650004,0.649996,0.422500,-0.000038
72.1200,-0.000002,0.650004,0.649996,0.422500,-0.000037
72.1300,-0.000002,0.650004,0.649996,0.422500,-0.000036
72.1400,-0.000002,0.650003,0.649997,0.422500,-0.000034
72.1500,-0.000002,0.650003,0.649997,0.422500,-0.000033
72.1600,-0.000002,0.650003,0.649997,0.422500,-0.000031
72.1700,-0.000002,0.650003,0.649997,0.422500,-0.000029
72.1800,-0.000002,0.650003,0.649997,0.422500,-0.000028
72.1900,-0.000002,0.650003,0.649997,0.422500,-0.000026
72.2000,-0.000001,0.650002,0.649998,0.422500,-0.000024
72.2100,-0.000001,0.650002,0.649998,0.422500,-0.000022
72.2200,-0.000001,0.650002,0.649998,0.422500,-0.000021
72.2300,-0.000001,0.650002,0.649998,0.422500,-0.000019
72.2400,-0.000001,0.650002,0.649998,0.422500,-0.000017
72.2500,-0.000001,0.650001,0.649999,0.422500,-0.000015
72.2600,-0.000001,0.650001,0.649999,0.422500,-0.000013
72.2700,-0.000001,0.650001,0.649999,0.422500,-0.000011
72.2800,-0.000001,0.650001,0.649999,0.422500,-0.000009
72.2900,-0.000001,0.650001,0.649999,0.422500,-0.000007
72.3000,-0.000001,0.650001,0.649999,0.422500,-0.000005
72.3100,-0.000000,0.650000,0.650000,0.422500,-0.000003
72.3200,-0.000000,0.650000,0.650000,0.422500,-0.000001
72.3300,-0.000000,0.650000,0.650000,0.422500,0.000001
72.3400,-0.000000,0.650000,0.650000,0.422500,0.000003
72.3500,-0.000000,0.650000,0.650000,0.422500,0.000005
72.3600,0.000000,0.649999,0.650001,0.422500,0.000006
72.3700,0.000000,0.649999,0.650001,0.422500,0.000008
72.3800,0.000000,0.649999,0.650001,0.422500,0.000010
72.3900,0.000000,0.649999,0.650001,0.422500,0.000012
72.4000,0.000000,0.649999,0.650001,0.422500,0.000014
72.4100,0.000001,0.649998,0.650002,0.422500,0.000016
72.4200,0.000001,0.649998,0.650002,0.422500,0.000017
72.4300,0.000001,0.649998,0.650002,0.422500,0.000019
72.4400,0.000001,0.649998,0.650002,0.422500,0.000021
72.4500,0.000001,0.649998,0.650002,0.422500,0.000022
72.4600,0.000001,0.649998,0.650002,0.422500,0.000024
72.4700,0.000001,0.649997,0.650003,0.422500,0.000025
72.4800,0.000001,0.649997,0.650003,0.422500,0.000027
72.4900,0.000001,0.649997,0.650003,0.422500,0.000028
72.5000,0.000001,0.649997,0.650003,0.422500,0.000029
72.5100,0.000001,0.649997,0.650003,0.422500,0.000030
72.5200,0.000001,0.649997,0.650003,0.422500,0.000031
72.5300,0.000001,0.649997,0.650003,0.422500,0.000033
72.5400,0.000002,0.649997,0.650003,0.422500,0.000034
72.5500,0.000002,0.649997,0.650003,0.422500,0.000034
72.5600,0.000002,0.649996,0.650004,0.422500,0.000035
72.5700,0.000002,0.649996,0.650004,0.422500,0.000036
72.5800,0.000002,0.649996,0.650004,0.422500,0.000037
72.5900,0.000002,0.649996,0.650004,0.422500,0.000037
72.6000,0.000002,0.649996,0.650004,0.422500,0.000038
72.6100,0.000002,0.649996,0.650004,0.422500,0.000038
72.6200,0.000002,0.649996,0.650004,0.422500,0.000039
72.6300,0.000002,0.649996,0.650004,0.422500,0.000039
72.6400,0.000002,0.649996,0.650004,0.422500,0.000039
72.6500,0.000002,0.649996,0.650004,0.422500,0.000040
72.6600,0.000002,0.649996,0.650004,0.422500,0.000040
72.6700,0.000002,0.649996,0.650004,0.422500,0.000040
72.6800,0.000002,0.649996,0.650004,0.422500,0.000040
72.6900,0.000002,0.649996,0.650004,0.422500,0.000039
72.7000,0.000002,0.649996,0.650004,0.422500,0.000039
72.7100,0.000002,0.649996,0.650004,0.422500,0.000039
72.7200,0.000002,0.649996,0.650004,0.422500,0.000038
72.7300,0.000002,0.649996,0.650004,0.422500,0.000038
72.7400,0.000002,0.649996,0.650004,0.422500,0.000037
72.7500,0.000002,0.649996,0.650004,0.422500,0.000037
72.7600,0.000002,0.649996,0.650004,0.422500,0.000036
72.7700,0.000002,0.649996,0.650004,0.422500,0.000035
72.7800,0.000002,0.649997,0.650003,0.422500,0.000034
72.7900,0.000002,0.649997,0.650003,0.422500,0.000034
72.8000,0.000002,0.649997,0.650003,0.422500,0.000033
72.8100,0.000002,0.649997,0.650003,0.422500,0.000032
72.8200,0.000002,0.649997,0.650003,0.422500,0.000031
72.8300,0.000002,0.649997,0.650003,0.422500,0.000029
72.8400,0.000002,0.649997,0.650003,0.422500,0.000028
72.8500,0.000002,0.649997,0.650003,0.422500,0.000027
72.8600,0.000002,0.649997,0.650003,0.422500,0.000026
72.8700,0.000002,0.649998,0.650002,0.422500,0.000024
72.8800,0.000001,0.649998,0.650002,0.422500,0.000023
72.8900,0.000001,0.649998,0.650002,0.422500,0.000022
72.9000,0.000001,0.649998,0.650002,0.422500,0.000020
72.9100,0.000001,0.649998,0.650002,0.422500,0.000019
72.9200,0.000001,0.649998,0.650002,0.422500,0.000017
72.9300,0.000001,0.649998,0.650002,0.422500,0.000016
72.9400,0.000001,0.649999,0.650001,0.422500,0.000014
72.9500,0.000001,0.649999,0.650001,0.422500,0.000013
72.9600,0.000001,0.649999,0.650001,0.422500,0.000011
72.9700,0.000001,0.649999,0.650001,0.422500,0.000009
72.9800,0.000001,0.649999,0.650001,0.422500,0.000008
72.9900,0.000001,0.649999,0.650001,0.422500,0.000006
73.0000,0.000001,0.650000,0.650000,0.422500,0.000005
73.0100,0.000001,0.650000,0.650000,0.422500,0.000003
73.0200,0.000000,0.650000,0.650000,0.422500,0.000001
73.0300,0.000000,0.650000,0.650000,0.422500,-0.000000
73.0400,0.000000,0.650000,0.650000,0.422500,-0.000002
73.0500,0.000000,0.650000,0.650000,0.422500,-0.000003
73.0600,0.000000,0.650001,0.649999,0.422500,-0.000005
73.0700,0.000000,0.650001,0.649999,0.422500,-0.000007
73.0800,-0.000000,0.650001,0.649999,0.422500,-0.000008
73.0900,-0.000000,0.650001,0.649999,0.422500,-0.000010
73.1000,-0.000000,0.650001,0.649999,0.422500,-0.000011
73.1100,-0.000000,0.650001,0.649999,0.422500,-0.000013
73.1200,-0.000000,0.650001,0.649999,0.422500,-0.000014
73.1300,-0.000000,0.650002,0.649998,0.422500,-0.000015
73.1400,-0.000000,0.650002,0.649998,0.422500,-0.000017
73.1500,-0.000001,0.650002,0.649998,0.422500,-0.000018
73.1600,-0.000001,0.650002,0.649998,0.422500,-0.000019
73.1700,-0.000001,0.650002,0.649998,0.422500,-0.000020
73.1800,-0.000001,0.650002,0.649998,0.422500,-0.000022
73.1900,-0.000001,0.650002,0.649998,0.422500,-0.000023
73.2000,-0.000001,0.650002,0.649998,0.422500,-0.000024
73.2100,-0.000001,0.650002,0.649998,0.422500,-0.000025
73.2200,-0.000001,0.650003,0.649997,0.422500,-0.000026
73.2300,-0.000001,0.650003,0.649997,0.422500,-0.000027
73.2400,-0.000001,0.650003,0.649997,0.422500,-0.000027
73.2500,-0.000001,0.650003,0.649997,0.422500,-0.000028
73.2600,-0.000001,0.650003,0.649997,0.422500,-0.000029
73.2700,-0.000001,0.650003,0.649997,0.422500,-0.000030
73.2800,-0.000001,0.650003,0.649997,0.422500,-0.000030
73.2900,-0.000001,0.650003,0.649997,0.422500,-0.000031
73.3000,-0.000001,0.650003,0.649997,0.422500,-0.000031
73.3100,-0.000001,0.650003,0.649997,0.422500,-0.000032
73.3200,-0.000001,0.650003,0.649997,0.422500,-0.000032
73.3300,-0.000001,0.650003,0.649997,0.422500,-0.000032
73.3400,-0.000001,0.650003,0.649997,0.422500,-0.000032
73.3500,-0.000001,0.650003,0.649997,0.422500,-0.000033
73.3600,-0.000002,0.650003,0.649997,0.422500,-0.000033
73.3700,-0.000002,0.650003,0.649997,0.422500,-0.000033
73.3800,-0.000002,0.650003,0.649997,0.422500,-0.000033
73.3900,-0.000002,0.650003,0.649997,0.422500,-0.000032
73.4000,-0.000002,0.650003,0.649997,0.422500,-0.000032
73.4100,-0.000002,0.650003,0.649997,0.422500,-0.000032
73.4200,-0.000002,0.650003,0.649997,0.422500,-0.000032
73.4300,-0.000002,0.650003,0.649997,0.422500,-0.000031
73.4400,-0.000002,0.650003,0.649997,0.422500,-0.000031
73.4500,-0.000002,0.650003,0.649997,0.422500,-0.000030
73.4600,-0.000001,0.650003,0.649997,0.422500,-0.000030
73.4700,-0.000001,0.650003,0.649997,0.422500,-0.000029
73.4800,-0.000001,0.650003,0.649997,0.422500,-0.000028
73.4900,-0.000001,0.650003,0.649997,0.422500,-0.000028
73.5000,-0.000001,0.650003,0.649997,0.422500,-0.000027
73.5100,-0.000001,0.650003,0.649997,0.422500,-0.000026
73.5200,-0.000001,0.650003,0.649997,0.422500,-0.000025
73.5300,-0.000001,0.650002,0.649998,0.422500,-0.000024
73.5400,-0.000001,0.650002,0.649998,0.422500,-0.000023
73.5500,-0.000001,0.650002,0.649998,0.422500,-0.000022
73.5600,-0.000001,0.650002,0.649998,0.422500,-0.000021
73.5700,-0.000001,0.650002,0.649998,0.422500,-0.000020
73.5800,-0.000001,0.650002,0.649998,0.422500,-0.000019
73.5900,-0.000001,0.650002,0.649998,0.422500,-0.000018
73.6000,-0.000001,0.650002,0.649998,0.422500,-0.000017
73.6100,-0.000001,0.650002,0.649998,0.422500,-0.000016
73.6200,-0.000001,0.650001,0.649999,0.422500,-0.000014
73.6300,-0.000001,0.650001,0.649999,0.422500,-0.000013
73.6400,-0.000001,0.650001,0.649999,0.422500,-0.000012
73.6500,-0.000001,0.650001,0.649999,0.422500,-0.000011
73.6600,-0.000001,0.650001,0.649999,0.422500,-0.000009
73.6700,-0.000001,0.650001,0.649999,0.422500,-0.000008
73.6800,-0.000001,0.650001,0.649999,0.422500,-0.000007
73.6900,-0.000000,0.650001,0.649999,0.422500,-0.000005
73.7000,-0.000000,0.650000,0.650000,0.422500,-0.000004
73.7100,-0.000000,0.650000,0.650000,0.422500,-0.000003
73.7200,-0.000000,0.650000,0.650000,0.422500,-0.000001
73.7300,-0.000000,0.650000,0.650000,0.422500,0.000000
73.7400,-0.000000,0.650000,0.650000,0.422500,0.000001
73.7500,-0.000000,0.650000,0.650000,0.422500,0.000003
73.7600,0.000000,0.650000,0.650000,0.422500,0.000004
73.7700,0.000000,0.649999,0.650001,0.422500,0.000005
73.7800,0.000000,0.649999,0.650001,0.422500,0.000006
73.7900,0.000000,0.649999,0.650001,0.422500,0.000008
73.8000,0.000000,0.649999,0.650001,0.422500,0.000009
73.8100,0.000000,0.649999,0.650001,0.422500,0.000010
73.8200,0.000000,0.649999,0.650001,0.422500,0.000011
73.8300,0.000000,0.649999,0.650001,0.422500,0.000012
73.8400,0.000001,0.649999,0.650001,0.422500,0.000014
73.8500,0.000001,0.649999,0.650001,0.422500,0.000015
73.8600,0.000001,0.649998,0.650002,0.422500,0.000016
73.8700,0.000001,0.649998,0.650002,0.422500,0.000017
73.8800,0.000001,0.649998,0.650002,0.422500,0.000018
73.8900,0.000001,0.649998,0.650002,0.422500,0.000019
73.9000,0.000001,0.649998,0.650002,0.422500,0.000019
73.9100,0.000001,0.649998,0.650002,0.422500,0.000020
73.9200,0.000001,0.649998,0.650002,0.422500,0.000021
73.9300,0.000001,0.649998,0.650002,0.422500,0.000022
73.9400,0.000001,0.649998,0.650002,0.422500,0.000022
73.9500,0.000001,0.649998,0.650002,0.422500,0.000023
73.9600,0.000001,0.649998,0.650002,0.422500,0.000024
73.9700,0.000001,0.649998,0.650002,0.422500,0.000024
73.9800,0.000001,0.649998,0.650002,0.422500,0.000025
73.9900,0.000001,0.649997,0.650003,0.422500,0.000025
74.0000,0.000001,0.649997,0.650003,0.422500,0.000026
74.0100,0.000001,0.649997,0.650003,0.422500,0.000026
74.0200,0.000001,0.649997,0.650003,0.422500,0.000026
74.0300,0.000001,0.649997,0.650003,0.422500,0.000026
74.0400,0.000001,0.649997,0.650003,0.422500,0.000027
74.0500,0.000001,0.649997,0.650003,0.422500,0.000027
74.0600,0.000001,0.649997,0.650003,0.422500,0.000027
74.0700,0.000001,0.649997,0.650003,0.422500,0.000027
74.0800,0.000001,0.649997,0.650003,0.422500,0.000027
74.0900,0.000001,0.649997,0.650003,0.422500,0.000027
74.1000,0.000001,0.649997,0.650003,0.422500,0.000027
74.1100,0.000001,0.649997,0.650003,0.422500,0.000026
74.1200,0.000001,0.649997,0.650003,0.422500,0.000026
74.1300,0.000001,0.649997,0.650003,0.422500,0.000026
74.1400,0.000001,0.649997,0.650003,0.422500,0.000025
74.1500,0.000001,0.649998,0.650002,0.422500,0.000025
74.1600,0.000001,0.649998,0.650002,0.422500,0.000025
74.1700,0.000001,0.649998,0.650002,0.422500,0.000024
74.1800,0.000001,0.649998,0.650002,0.422500,0.000023
74.1900,0.000001,0.649998,0.650002,0.422500,0.000023
74.2000,0.000001,0.649998,0.650002,0.422500,0.000022
74.2100,0.000001,0.649998,0.650002,0.422500,0.000022
74.2200,0.000001,0.649998,0.650002,0.422500,0.000021
74.2300,0.000001,0.649998,0.650002,0.422500,0.000020
74.2400,0.000001,0.649998,0.650002,0.422500,0.000019
74.2500,0.000001,0.649998,0.650002,0.422500,0.000019
74.2600,0.000001,0.649998,0.650002,0.422500,0.000018
74.2700,0.000001,0.649998,0.650002,0.422500,0.000017
74.2800,0.000001,0.649998,0.650002,0.422500,0.000016
74.2900,0.000001,0.649999,0.650001,0.422500,0.000015
74.3000,0.000001,0.649999,0.650001,0.422500,0.000014
74.3100,0.000001,0.649999,0.650001,0.422500,0.000013
74.3200,0.000001,0.649999,0.650001,0.422500,0.000012
74.3300,0.000001,0.649999,0.650001,0.422500,0.000011
74.3400,0.000001,0.649999,0.650001,0.422500,0.000010
74.3500,0.000001,0.649999,0.650001,0.422500,0.000009
74.3600,0.000001,0.649999,0.650001,0.422500,0.000008
74.3700,0.000001,0.649999,0.650001,0.422500,0.000007
74.3800,0.000001,0.649999,0.650001,0.422500,0.000006
74.3900,0.000000,0.650000,0.650000,0.422500,0.000005
74.4000,0.000000,0.650000,0.650000,0.422500,0.000003
74.4100,0.000000,0.650000,0.650000,0.422500,0.000002
74.4200,0.000000,0.650000,0.650000,0.422500,0.000001
74.4300,0.000000,0.650000,0.650000,0.422500,0.000000
74.4400,0.000000,0.650000,0.650000,0.422500,-0.000001
74.4500,0.000000,0.650000,0.650000,0.422500,-0.000002
74.4600,0.000000,0.650000,0.650000,0.422500,-0.000003
74.4700,0.000000,0.650000,0.650000,0.422500,-0.000004
74.4800,-0.000000,0.650001,0.649999,0.422500,-0.000005
74.4900,-0.000000,0.650001,0.649999,0.422500,-0.000006
74.5000,-0.000000,0.650001,0.649999,0.422500,-0.000007
74.5100,-0.000000,0.650001,0.649999,0.422500,-0.000008
74.5200,-0.000000,0.650001,0.649999,0.422500,-0.000009
74.5300,-0.000000,0.650001,0.649999,0.422500,-0.000010
74.5400,-0.000000,0.650001,0.649999,0.422500,-0.000011
